annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-av16QudIj,Herr Lauterbach! So viel Zeit muss sein! ❤,Danke Lauterbach für ihre Geduld.,karl lauterbach,,8
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-avK5MENZY,@user was ist falsch an dem was er gesagt hat? bist du zu ordentlicher kritik fähig oder gehts nur auf 2-3 von 10 auf der niveauskala?,Danke Lauterbach für ihre Geduld.,karl lauterbach,,26
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-avk9xjEUG,"@user für? Dafür brauchen die 2 Jahre? Für genau was? Danke Herr lauterbach für 25g Eigenbedarf am Mann. 50g verkaufe ich die woche, ohne aufstehen. Ob seine klientel auch was will? Schicken halt paar beamte vorbei, ich mach eine ""launch Box"" fertig. KOKS im Abwasser des bundestages klärt. Blöder technischer Fortschritt. Aus 300€ Einsatz mach 2000€ in der Marktwirtschaft....politik sei dank.",Danke Lauterbach für ihre Geduld.,,"cannabis-legalisierung, karl lauterbach",61
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-az7xvoee5,"scheinheilig. Alkohol tötet viel mehr Menschen und macht süchtig, aber überall gibts Bier, Wein, Sekt etc. und auf Kinderschutz wird von Erwachsenen auch nicht geachtet. Ich war mal empört, weil auf einem Klassenfest (4. Klasse) drei , vier Eltern Schnaps auspackten. Aber nur weiter so mit eurer Scheinheiligkeit. @user",Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,49
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-b2tzboJwv,"@user dir dein Arzt mal einen mrna Wirkstoff für deine Krebserkrankung gibt, kannst dem Lauterbach danke sagen",Danke Lauterbach für ihre Geduld.,karl lauterbach,,17
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-b3KKYL864,Markus Lanz und ist einfach ungebildet in dem Thema und fernab der Realität,Danke Lauterbach für ihre Geduld.,,markus lanz,13
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-b3qb-IPwR,"@user hättest du bestimmt lieber den Span von der cdu oder , der hat ja nun einmal gar nichts geregt bekommen. Jetzt hat er wieder eine große Fresse. Man muss es leider nun einmal so sehen die Energiekriese kommt ja nun einmal daher weil wir in abhängig gemacht haben, jeder wollte doch immer nur günstig, das wird es nicht mehr geben , ob Energie oder Fleisch oder oder der Drops ist gelutscht.",Danke Lauterbach für ihre Geduld.,,cdu,72
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-b8IrWExMH,"Genau, deshalb legalisieren wir noch mehr Drogen. Bringt ja eh alles nichts. Wie liebe ich dieses Argument...",Danke Lauterbach für ihre Geduld.,,cannabis-legalisierung,17
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bBQw46nnR,Aller drei Monate 25 Gramm ..... Voll der krasse Dealer. Wie die denken alter.,Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,14
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bBpCCyiI7,@user bist voll abgehängt. Beim Grass gibt er sich Mühe. So wie du labern nur die die sich über sein Satzbau tot lachen. Nicht Grad sehr gebildet,Danke Lauterbach für ihre Geduld.,"cannabis-legalisierung, karl lauterbach",,27
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bD1I-v-WI,"Dann wird das Regieren gemütlicher, weil alles im Nebel verschwindet?",Danke Lauterbach für ihre Geduld.,,cannabis-legalisierung,10
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bFg00gzHB,"Kifft mal alle einen , lauti for president 😂",Danke Lauterbach für ihre Geduld.,"cannabis-legalisierung, karl lauterbach",,9
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bJBXwVjRp,Gelassen wie ein Buddah im Sturm der Dummheit!,Danke Lauterbach für ihre Geduld.,karl lauterbach,,8
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bJzJeNhnp,"@user Also ich kanns mir vorstellen. Hab in meinem Leben oft genug über das Thema diskutiert. Von daher weiß ich recht gut, wie es ist über Jahrzehnte gegen irgendwelchen Bullshit anzureden, der von Prohibitionisten kommt. Muss allerdings auch sagen, in letzter Zeit, wo wir kurz vorm ersten Meilenstein sind, habe ich von denen einen Schwachsinn gehört, der noch mal alles übertrifft, was ich in den letzten 20 Jahren gehört habe. War aber irgendwie zu erwarten, die Prohibitionisten sind im vollen Panikmodus, weil ihnen klar wird, dass sie verloren haben.",Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,89
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bNEik3FiG,"@user Also Eigenanbau von 3 Pflanzen ist ab 1.4. erlaubt, sofern das Gesetz pünktlich durchgeht. Ernte halt maximal 50 Gramm.
Das Clubs erst ab 1.7. loslegen dürfen, ist ja nur so, damit die Länder noch Zeit haben, sich um die Lizenzen und die Verwaltung einzustellen.
Im eigenen Garten ist die Frage, explizit steht dazu nichts genaues drin. Ich würde anhand von einigen Aussagen aber davon ausgehen, dass es wohl erlaubt wäre, sofern der Garten nach außen hin abgesperrt ist. Ein Zaun drumrum sollte also denke ich da sein. Sicher bin ich da aber auch nicht. Kommt wohl auch etwas drauf an, wie die Justiz das auslegt.",Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,106
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bOTNAYvY8,"@user Was ist gefährlicher: Alkohol oder Cannabis? Es antwortet Universitätsprofessor Dr. Uwe Fuhr, Klinische Pharmakologie der Uniklinik Köln Alle Suchtmittel haben Wirkungen, die von den Konsument*innen als angenehm empfunden werden, und aktivieren das Belohnungssystem. Das führt zum Wunsch nach einer Wiederholung der Anwendung und unter Umständen zur Abhängigkeit. Auch Koffein ist demnach ein Suchtmittel – aber ein harmloses. Die Wirkungen von Koffein sind überschaubar und führen typischerweise nicht zu akut gefährlichen Symptomen oder zu dauerhaften und relevanten gesundheitlichen oder sozialen Folgen für den Einzelnen oder für die Gesellschaft. Zudem kann eine Koffeinabhängigkeit ohne Beschaffungskriminalität überall unschwer befriedigt werden. Alkohol, korrekt als Ethylalkohol oder Ethanol bezeichnet, und Cannabis mit dem Hauptwirkstoff Tetrahydrocannabinol haben jedoch neben der von den Konsument*innen erwünschten Rauschwirkung auch wesentliche unerwünschte und sogar gefährliche Wirkungen. Die weit überwiegende Mehrheit der Menschen in Deutschland konsumiert völlig legal Alkohol, 10 Prozent davon in einem gesundheitsschädlichen Umfang. Bei 2 Prozent ist von einer Alkoholabhängigkeit zu reden. Der Cannabiskonsum zu Genusszwecken ist aktuell noch nicht erlaubt. Dennoch haben 2 Prozent der Menschen in Deutschland im letzten Monat Cannabis konsumiert, und knapp 1 Prozent weist einen problematischen Konsum auf. Während das neue »Cannabisgesetz« mit seiner beschränkten Legalisierung auf eine Entkriminalisierung und auf eine Verbesserung der Sicherheit des Konsums abzielt, bestehen auch Befürchtungen, dass die Legalisierung zu einem vermehrten Konsum mit vermehrter Abhängigkeit führt. Die Gefahren eines Suchtmittels hängen natürlich nicht nur von der eingenommenen Substanz ab, sondern auch von Art, Umfang und Bedingungen des Konsums. Zumindest im Falle der »westlichen Länder« scheint aktuell klar, dass Alkohol wesentlich gefährlicher als Cannabis ist. Untersuchungen aus Ländern wie dem Vereinigten Königreich und Neuseeland haben Schadensskalen für Suchtdrogen verwendet, die unter anderem Todesfälle, Gesundheitsschäden, Funktionseinschränkungen, Abhängigkeit, Unfälle, Verbrechen, soziale Schäden und finanzielle Schäden durch den Konsum berücksichtigen. Die Skalenwerte durch Alkohol sind etwa dreifach höher als durch Cannabis. Fraglos ist das Risiko für eine akute Überdosierung mit direkter oder indirekter Todesfolge bei Alkohol sehr viel höher als bei Cannabis, auch wenn das nicht das wesentliche Risiko eines Konsums darstellt. Bei Alkohol führen der Kontrollverlust und die mit dem Suchtcharakter des Konsums sowie der Schädigung des Gehirns verbundenen Verhaltensänderungen vor allem bei höherem Konsum oft zu schweren Beeinträchtigungen des sozialen Umfelds. Bei Cannabiskonsument*innen stehen ebenfalls Verhaltensänderungen im Vordergrund, die aber eher sie selbst beeinträchtigen und im Extremfall mit Psychosen verbunden sind, die vor allem bei Jugendlichen und jungen Erwachsenen auftreten. Pharmakologisch ist ein wesentlicher Unterschied, dass Alkohol neben den spezifischen Wirkungen im Zentralnervensystem giftig für Zellen ist. Alkohol und sein Hauptabbauprodukt Acetaldehyd schädigen vor allem das Gehirn, die Leber, die Bauchspeicheldrüse und das Herz direkt. Daneben erhöht Alkoholkonsum das Risiko für verschiedene Krebserkrankungen. Auch Tetrahydrocannabinol kann irreversible Schäden im Zentralnervensystem verursachen, vor allem bei längerem Gebrauch. Im Vergleich zu Alkohol besteht eine unspezifische giftige Wirkung bei Cannabiskonsum jedoch allenfalls durch das Einatmen von Verbrennungsprodukten beim Rauchen von Joints, was im Vergleich zur unspezifischen Giftwirkung von Alkohol eine untergeordnete Rolle spielt. Alkohol und Cannabis sind demnach beides gefährliche Suchtmittel, die eine wohl überlegte Handhabung durch den Einzelnen und durch die Gesellschaft brauchen. Wenn man alle Faktoren abwägt, ist Alkohol jedoch gefährlicher. Noch Fragen?",Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,514
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bRIoDdp65,"@user sie schon mal was von ketamin im gras gehört? Von quecksilber? Von synthetischen, potentiell höchst gefährlichen cannabinoiden? Wer kritisch gegenüber der legalisierung ist, lebt auf einem ponyhof.",Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,28
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bWZ3sBAO-,Was fuer drama is wohl besser das sich alle besaufen alcohol ist eine viel gefaehlicherr droge,Danke Lauterbach für ihre Geduld.,cannabis-legalisierung,,16
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-ba5pYg6pg,"@user
Kiffen 🎉
Was bleibt noch übrig?
Keine Arbeit, Geld und Wohnung",Danke Lauterbach für ihre Geduld.,,cannabis-legalisierung,12
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-baJt2s0uZ,"Beim Kiffen und Drogen ist Lauterbach anscheinend der Beste, ansonsten wird über ihn übelst gehetzt. Z. B Corona",Danke Lauterbach für ihre Geduld.,karl lauterbach,,18
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-baV5t8Eo3,"@user dann ist ja gesund. 😅😂
Ab 18 natürlich",Danke Lauterbach für ihre Geduld.,,cannabis-legalisierung,9
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bcpXNqdW2,Hat er gut gemeistert! Alle waren gegen Ihn..,Danke Lauterbach für ihre Geduld.,karl lauterbach,,8
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-bgZEiDWyT,"@user Schade, dass Kanabislegalisiereung vielen wichtiger ist, als dass die Krankenkassen(zusatz)beiträge stark steigen, weil Lauterbach sich da nicht durchsetzen wollte.",Danke Lauterbach für ihre Geduld.,,"cannabis-legalisierung, karl lauterbach, steigende kassenbeitraege",20
ai,Lauterbach: Kiffen gefährlich - und bald erlaubt | Markus Lanz vom 08. Februar 2024,UgyX3itJYdUf9waqKid4AaABAg.A-aBjA-it4KA-biMrYCkw0,Da isser ja wieder. Unser Fachmann. Ich lach mich tot. Was für ein Dackel.,Danke Lauterbach für ihre Geduld.,,karl lauterbach,14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"markus lanz, oeffentlich-rechtlicher rundfunk",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMkSu207fO,"@user
Du guckst definitiv zuviel Öffentlich-Rechtliche Volksverblödungs-Propaganda. Callcenter Bonsai",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,oeffentlich-rechtlicher rundfunk,9
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMkV9K9pUg,Ich stimme Ihnen zu. Leider sieht man Alice trotzdem ständig in den Medien,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, oeffentlich-rechtlicher rundfunk",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMkgs6_VsE,@user Wahrscheinlich wenn man die AfD wählt😅😉,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,afd,,7
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMlDkXoBhC,"Ja, Frau Dr. Weidel kann man sich wirklich nicht mehr anschauen.",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,afd,11
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMlGjgohr-,"Stimmt, hier ging es wieder nur darum Frau Weidel fertig zu machen. Hat man in der GANZEN SENDUNG auch nur ein aktuelles politisches Sachthema besprochen?!
Statt dessen zum 100. Mal gäähn* die Nazikeule, es ist soo ermüdend.",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,afd,"markus lanz, rechtsextremismus",37
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMlKno3Rz-,Warum wird dieser Knusperhäuschen-Hexe immer noch eine Plattform im ÖRR gegeben?,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, oeffentlich-rechtlicher rundfunk",11
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMlWZ6LHdW,@user ist einfach zu beantworten. Ab dem Zeitpunkt wo du die Schafherde verlässt und zur Seite des Wolfes wechselst bist du nicht mehr normal. 20 % haben das bereits gemacht. Die Frage die sich stellt ist wieso? Aw: die sind alle nicht normal bis es 50 % sind. Dann ist die Herde weg und der Schäfer ist unnütz.,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,afd,,58
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMlomJ-1ST,@user die Gäste sind alle nicht normal und Lanz schon mal garnicht.,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,markus lanz,12
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMm1BIKPEj,Verstehe auch nicht warum man diese schwurbelpartei afd noch einlädt.,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, oeffentlich-rechtlicher rundfunk",10
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMmCrDUo7z,"@user 60% der Menschen gehen garnicht mehr wählen 🗳️, es gibt keine vernünftigen und gebildeten Politiker mehr die man überhaupt wählen könnte. Viele Menschen wollen jetzt auswandern, weil Merz Kanzler geworden ist .",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,friedrich merz,33
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMmK8wOzaZ,Ja die weidel ist echt schlimm anzusehen das stimmt 😢,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,afd,10
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMmR0syLBa,@user AfD ist und bleibt eine Pöbel Partei . Schaue nur auf das was da rumläuft! Meine Oma hat mal gesagt niemals mehr Nazis an der Macht !!!,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, rechtsextremismus",28
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMmtGH66gc,"Warum lädt man diese Frau ein, unverständlich!??",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, markus lanz, oeffentlich-rechtlicher rundfunk",7
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMnU6LoSPL,@user dann mach halt 1 Billion schulden und Merz bricht noch mehr versprechen .......,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"friedrich merz, neue schulden",14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMnaaUx4TH,genau nur auf1 und nius sagen die wahrheit !!!1!!1!elf blaues dulli herzchen xD,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,afd,13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMo9w72TpE,"@user warum lässt du dich von den Altparteien verarschen? Ach ja, stimmt ja Sozialismus und Kommunismus ist was tolles.🧐",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,cdu,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMoHD8YorQ,awa ist doch die beste serie gradde die man sich anschauen kann xD,Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,markus lanz,,13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMouB5QURD,"@user 😂du erfüllst hier jegliches Klischee eines patriotischen Deutschen Schnitzel fressenen AfD Wähler,man muss nicht unbedingt links sein um gegen rassen feindliche Rechte zu sein sowas hat Alice in eure Hirne gepflanzt ✌️",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,"afd, rechtsextremismus",33
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMoyaKEGu3,"Stimmt, ein AgD/Putin-Alien ist da.",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,afd,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,Ugz0O7dm6f0B4YQmxcl4AaABAg.AFMexEJEYBiAFMqJ-YSAEO,"@user es genug Bonzen Verbrecher gibt, bestes Beispiel die CDU, die uns noch den dritten Weltkrieg bescheren wird wenn sie Waffen an die Ukraine liefern, vielen Dank an die Wähler.",Den Mist kann man sich als normaler Mensch doch gar nicht mehr anschauen.,,cdu,30
